# Time_Step Node_0 Node_1 Node_2 Node_3 Node_4 Node_5 Node_6 Node_7 Node_8 Node_9 Node_10 Node_11 Node_12 Node_13 Node_14 Node_15 Node_16 Node_17 Node_18 Node_19 Node_20 Node_21 Node_22 Node_23 Node_24 Node_25 Node_26 Node_27 Node_28 Node_29 Node_30 Node_31 Node_32 Node_33 Node_34 Node_35 Node_36 Node_37 Node_38 Node_39 Node_40 Node_41 Node_42 Node_43 Node_44 Node_45 Node_46 Node_47 Node_48 Node_49 Node_50 Node_51 Node_52 Node_53 Node_54 Node_55 Node_56 Node_57 Node_58 Node_59 Node_60 Node_61 Node_62 Node_63 Node_64 Node_65 Node_66 Node_67 Node_68 Node_69 Node_70 Node_71 Node_72 Node_73 Node_74 Node_75 Node_76 Node_77 Node_78 Node_79 Node_80 Node_81 Node_82 Node_83 Node_84 Node_85 Node_86 Node_87 Node_88 Node_89 Node_90 Node_91 Node_92 Node_93 Node_94 Node_95 Node_96 Node_97 Node_98 Node_99
715 3.450353e-01 3.450353e-01 3.450353e-01 3.450354e-01 3.450355e-01 3.450356e-01 3.450358e-01 3.450362e-01 3.450368e-01 3.450377e-01 3.450391e-01 3.450413e-01 3.450447e-01 3.450497e-01 3.450572e-01 3.450683e-01 3.450844e-01 3.451075e-01 3.451403e-01 3.451864e-01 3.452502e-01 3.453374e-01 3.454553e-01 3.456127e-01 3.458201e-01 3.460900e-01 3.464365e-01 3.468758e-01 3.474254e-01 3.481037e-01 3.489295e-01 3.499211e-01 3.510950e-01 3.524647e-01 3.540395e-01 3.558226e-01 3.578099e-01 3.599890e-01 3.623377e-01 3.648239e-01 3.674056e-01 3.700312e-01 3.726414e-01 3.751706e-01 3.775498e-01 3.797095e-01 3.815830e-01 3.831101e-01 3.842400e-01 3.849339e-01 3.851680e-01 3.849339e-01 3.842400e-01 3.831101e-01 3.815830e-01 3.797095e-01 3.775498e-01 3.751706e-01 3.726414e-01 3.700312e-01 3.674056e-01 3.648239e-01 3.623377e-01 3.599890e-01 3.578099e-01 3.558226e-01 3.540395e-01 3.524647e-01 3.510950e-01 3.499211e-01 3.489295e-01 3.481037e-01 3.474254e-01 3.468758e-01 3.464365e-01 3.460900e-01 3.458201e-01 3.456127e-01 3.454553e-01 3.453374e-01 3.452502e-01 3.451864e-01 3.451403e-01 3.451075e-01 3.450844e-01 3.450683e-01 3.450572e-01 3.450497e-01 3.450447e-01 3.450413e-01 3.450391e-01 3.450377e-01 3.450368e-01 3.450362e-01 3.450358e-01 3.450356e-01 3.450355e-01 3.450354e-01 3.450353e-01 3.450353e-01
716 3.455008e-01 3.455008e-01 3.455008e-01 3.455009e-01 3.455010e-01 3.455011e-01 3.455013e-01 3.455017e-01 3.455023e-01 3.455032e-01 3.455046e-01 3.455069e-01 3.455103e-01 3.455154e-01 3.455229e-01 3.455341e-01 3.455503e-01 3.455736e-01 3.456066e-01 3.456529e-01 3.457170e-01 3.458047e-01 3.459232e-01 3.460812e-01 3.462893e-01 3.465600e-01 3.469075e-01 3.473478e-01 3.478984e-01 3.485777e-01 3.494045e-01 3.503970e-01 3.515716e-01 3.529418e-01 3.545166e-01 3.562993e-01 3.582857e-01 3.604632e-01 3.628097e-01 3.652931e-01 3.678715e-01 3.704933e-01 3.730993e-01 3.756241e-01 3.779989e-01 3.801543e-01 3.820241e-01 3.835480e-01 3.846754e-01 3.853678e-01 3.856014e-01 3.853678e-01 3.846754e-01 3.835480e-01 3.820241e-01 3.801543e-01 3.779989e-01 3.756241e-01 3.730993e-01 3.704933e-01 3.678715e-01 3.652931e-01 3.628097e-01 3.604632e-01 3.582857e-01 3.562993e-01 3.545166e-01 3.529418e-01 3.515716e-01 3.503970e-01 3.494045e-01 3.485777e-01 3.478984e-01 3.473478e-01 3.469075e-01 3.465600e-01 3.462893e-01 3.460812e-01 3.459232e-01 3.458047e-01 3.457170e-01 3.456529e-01 3.456066e-01 3.455736e-01 3.455503e-01 3.455341e-01 3.455229e-01 3.455154e-01 3.455103e-01 3.455069e-01 3.455046e-01 3.455032e-01 3.455023e-01 3.455017e-01 3.455013e-01 3.455011e-01 3.455010e-01 3.455009e-01 3.455008e-01 3.455008e-01
717 3.459662e-01 3.459663e-01 3.459663e-01 3.459663e-01 3.459664e-01 3.459666e-01 3.459668e-01 3.459672e-01 3.459677e-01 3.459687e-01 3.459701e-01 3.459724e-01 3.459758e-01 3.459809e-01 3.459886e-01 3.459998e-01 3.460162e-01 3.460396e-01 3.460729e-01 3.461194e-01 3.461839e-01 3.462720e-01 3.463909e-01 3.465496e-01 3.467584e-01 3.470299e-01 3.473783e-01 3.478196e-01 3.483713e-01 3.490517e-01 3.498795e-01 3.508729e-01 3.520482e-01 3.534188e-01 3.549936e-01 3.567759e-01 3.587613e-01 3.609373e-01 3.632816e-01 3.657623e-01 3.683373e-01 3.709553e-01 3.735571e-01 3.760775e-01 3.784479e-01 3.805992e-01 3.824651e-01 3.839858e-01 3.851108e-01 3.858018e-01 3.860348e-01 3.858018e-01 3.851108e-01 3.839858e-01 3.824651e-01 3.805992e-01 3.784479e-01 3.760775e-01 3.735571e-01 3.709553e-01 3.683373e-01 3.657623e-01 3.632816e-01 3.609373e-01 3.587613e-01 3.567759e-01 3.549936e-01 3.534188e-01 3.520482e-01 3.508729e-01 3.498795e-01 3.490517e-01 3.483713e-01 3.478196e-01 3.473783e-01 3.470299e-01 3.467584e-01 3.465496e-01 3.463909e-01 3.462720e-01 3.461839e-01 3.461194e-01 3.460729e-01 3.460396e-01 3.460162e-01 3.459998e-01 3.459886e-01 3.459809e-01 3.459758e-01 3.459724e-01 3.459701e-01 3.459687e-01 3.459677e-01 3.459672e-01 3.459668e-01 3.459666e-01 3.459664e-01 3.459663e-01 3.459663e-01 3.459663e-01
718 3.464316e-01 3.464317e-01 3.464317e-01 3.464317e-01 3.464318e-01 3.464320e-01 3.464322e-01 3.464326e-01 3.464332e-01 3.464341e-01 3.464356e-01 3.464379e-01 3.464413e-01 3.464465e-01 3.464542e-01 3.464655e-01 3.464820e-01 3.465056e-01 3.465390e-01 3.465859e-01 3.466507e-01 3.467392e-01 3.468587e-01 3.470179e-01 3.472275e-01 3.474998e-01 3.478492e-01 3.482915e-01 3.488442e-01 3.495256e-01 3.503545e-01 3.513487e-01 3.525247e-01 3.538957e-01 3.554706e-01 3.572524e-01 3.592369e-01 3.614113e-01 3.637535e-01 3.662314e-01 3.688030e-01 3.714172e-01 3.740149e-01 3.765309e-01 3.788969e-01 3.810440e-01 3.829062e-01 3.844237e-01 3.855463e-01 3.862357e-01 3.864682e-01 3.862357e-01 3.855463e-01 3.844237e-01 3.829062e-01 3.810440e-01 3.788969e-01 3.765309e-01 3.740149e-01 3.714172e-01 3.688030e-01 3.662314e-01 3.637535e-01 3.614113e-01 3.592369e-01 3.572524e-01 3.554706e-01 3.538957e-01 3.525247e-01 3.513487e-01 3.503545e-01 3.495256e-01 3.488442e-01 3.482915e-01 3.478492e-01 3.474998e-01 3.472275e-01 3.470179e-01 3.468587e-01 3.467392e-01 3.466507e-01 3.465859e-01 3.465390e-01 3.465056e-01 3.464820e-01 3.464655e-01 3.464542e-01 3.464465e-01 3.464413e-01 3.464379e-01 3.464356e-01 3.464341e-01 3.464332e-01 3.464326e-01 3.464322e-01 3.464320e-01 3.464318e-01 3.464317e-01 3.464317e-01 3.464317e-01
719 3.468970e-01 3.468970e-01 3.468970e-01 3.468971e-01 3.468972e-01 3.468973e-01 3.468976e-01 3.468979e-01 3.468986e-01 3.468995e-01 3.469010e-01 3.469033e-01 3.469068e-01 3.469120e-01 3.469198e-01 3.469312e-01 3.469478e-01 3.469715e-01 3.470052e-01 3.470523e-01 3.471174e-01 3.472064e-01 3.473264e-01 3.474862e-01 3.476965e-01 3.479697e-01 3.483200e-01 3.487633e-01 3.493170e-01 3.499995e-01 3.508294e-01 3.518245e-01 3.530011e-01 3.543725e-01 3.559474e-01 3.577288e-01 3.597123e-01 3.618852e-01 3.642252e-01 3.667004e-01 3.692687e-01 3.718791e-01 3.744726e-01 3.769843e-01 3.793459e-01 3.814888e-01 3.833472e-01 3.848616e-01 3.859817e-01 3.866697e-01 3.869017e-01 3.866697e-01 3.859817e-01 3.848616e-01 3.833472e-01 3.814888e-01 3.793459e-01 3.769843e-01 3.744726e-01 3.718791e-01 3.692687e-01 3.667004e-01 3.642252e-01 3.618852e-01 3.597123e-01 3.577288e-01 3.559474e-01 3.543725e-01 3.530011e-01 3.518245e-01 3.508294e-01 3.499995e-01 3.493170e-01 3.487633e-01 3.483200e-01 3.479697e-01 3.476965e-01 3.474862e-01 3.473264e-01 3.472064e-01 3.471174e-01 3.470523e-01 3.470052e-01 3.469715e-01 3.469478e-01 3.469312e-01 3.469198e-01 3.469120e-01 3.469068e-01 3.469033e-01 3.469010e-01 3.468995e-01 3.468986e-01 3.468979e-01 3.468976e-01 3.468973e-01 3.468972e-01 3.468971e-01 3.468971e-01 3.468970e-01
720 3.473623e-01 3.473623e-01 3.473624e-01 3.473624e-01 3.473625e-01 3.473626e-01 3.473629e-01 3.473633e-01 3.473639e-01 3.473648e-01 3.473664e-01 3.473687e-01 3.473722e-01 3.473775e-01 3.473853e-01 3.473968e-01 3.474135e-01 3.474374e-01 3.474713e-01 3.475187e-01 3.475842e-01 3.476735e-01 3.477940e-01 3.479545e-01 3.481655e-01 3.484395e-01 3.487907e-01 3.492350e-01 3.497898e-01 3.504734e-01 3.513042e-01 3.523002e-01 3.534775e-01 3.548493e-01 3.564242e-01 3.582052e-01 3.601877e-01 3.623590e-01 3.646969e-01 3.671693e-01 3.697343e-01 3.723409e-01 3.749302e-01 3.774376e-01 3.797948e-01 3.819336e-01 3.837882e-01 3.852994e-01 3.864172e-01 3.871036e-01 3.873351e-01 3.871036e-01 3.864172e-01 3.852994e-01 3.837882e-01 3.819336e-01 3.797948e-01 3.774376e-01 3.749302e-01 3.723409e-01 3.697343e-01 3.671693e-01 3.646969e-01 3.623590e-01 3.601877e-01 3.582052e-01 3.564242e-01 3.548493e-01 3.534775e-01 3.523002e-01 3.513042e-01 3.504734e-01 3.497898e-01 3.492350e-01 3.487907e-01 3.484395e-01 3.481655e-01 3.479545e-01 3.477940e-01 3.476735e-01 3.475842e-01 3.475187e-01 3.474713e-01 3.474374e-01 3.474135e-01 3.473968e-01 3.473853e-01 3.473775e-01 3.473722e-01 3.473687e-01 3.473664e-01 3.473648e-01 3.473639e-01 3.473633e-01 3.473629e-01 3.473626e-01 3.473625e-01 3.473624e-01 3.473624e-01 3.473623e-01
721 3.478276e-01 3.478276e-01 3.478276e-01 3.478277e-01 3.478278e-01 3.478279e-01 3.478282e-01 3.478285e-01 3.478292e-01 3.478301e-01 3.478317e-01 3.478340e-01 3.478376e-01 3.478429e-01 3.478508e-01 3.478624e-01 3.478792e-01 3.479033e-01 3.479374e-01 3.479850e-01 3.480508e-01 3.481406e-01 3.482617e-01 3.484228e-01 3.486345e-01 3.489093e-01 3.492614e-01 3.497067e-01 3.502626e-01 3.509472e-01 3.517790e-01 3.527759e-01 3.539539e-01 3.553260e-01 3.569009e-01 3.586814e-01 3.606630e-01 3.628328e-01 3.651685e-01 3.676381e-01 3.701998e-01 3.728026e-01 3.753878e-01 3.778908e-01 3.802437e-01 3.823783e-01 3.842292e-01 3.857373e-01 3.868527e-01 3.875376e-01 3.877686e-01 3.875376e-01 3.868527e-01 3.857373e-01 3.842292e-01 3.823783e-01 3.802437e-01 3.778908e-01 3.753878e-01 3.728026e-01 3.701998e-01 3.676381e-01 3.651685e-01 3.628328e-01 3.606630e-01 3.586814e-01 3.569009e-01 3.553260e-01 3.539539e-01 3.527759e-01 3.517790e-01 3.509472e-01 3.502626e-01 3.497067e-01 3.492614e-01 3.489093e-01 3.486345e-01 3.484228e-01 3.482617e-01 3.481406e-01 3.480508e-01 3.479850e-01 3.479374e-01 3.479033e-01 3.478792e-01 3.478624e-01 3.478508e-01 3.478429e-01 3.478376e-01 3.478340e-01 3.478317e-01 3.478301e-01 3.478292e-01 3.478285e-01 3.478282e-01 3.478279e-01 3.478278e-01 3.478277e-01 3.478276e-01 3.478276e-01
722 3.482928e-01 3.482928e-01 3.482928e-01 3.482929e-01 3.482930e-01 3.482931e-01 3.482934e-01 3.482938e-01 3.482944e-01 3.482954e-01 3.482969e-01 3.482993e-01 3.483029e-01 3.483083e-01 3.483162e-01 3.483279e-01 3.483449e-01 3.483691e-01 3.484034e-01 3.484513e-01 3.485175e-01 3.486077e-01 3.487292e-01 3.488910e-01 3.491034e-01 3.493791e-01 3.497321e-01 3.501784e-01 3.507353e-01 3.514209e-01 3.522537e-01 3.532514e-01 3.544301e-01 3.558026e-01 3.573776e-01 3.591576e-01 3.611382e-01 3.633065e-01 3.656400e-01 3.681069e-01 3.706653e-01 3.732643e-01 3.758453e-01 3.783440e-01 3.806926e-01 3.828231e-01 3.846702e-01 3.861752e-01 3.872882e-01 3.879716e-01 3.882021e-01 3.879716e-01 3.872882e-01 3.861752e-01 3.846702e-01 3.828231e-01 3.806926e-01 3.783440e-01 3.758453e-01 3.732643e-01 3.706653e-01 3.681069e-01 3.656400e-01 3.633065e-01 3.611382e-01 3.591576e-01 3.573776e-01 3.558026e-01 3.544301e-01 3.532514e-01 3.522537e-01 3.514209e-01 3.507353e-01 3.501784e-01 3.497321e-01 3.493791e-01 3.491034e-01 3.488910e-01 3.487292e-01 3.486077e-01 3.485175e-01 3.484513e-01 3.484034e-01 3.483691e-01 3.483449e-01 3.483279e-01 3.483162e-01 3.483083e-01 3.483029e-01 3.482993e-01 3.482969e-01 3.482954e-01 3.482944e-01 3.482938e-01 3.482934e-01 3.482931e-01 3.482930e-01 3.482929e-01 3.482928e-01 3.482928e-01
723 3.487580e-01 3.487580e-01 3.487580e-01 3.487581e-01 3.487582e-01 3.487583e-01 3.487586e-01 3.487590e-01 3.487596e-01 3.487606e-01 3.487622e-01 3.487645e-01 3.487682e-01 3.487736e-01 3.487816e-01 3.487934e-01 3.488105e-01 3.488349e-01 3.488694e-01 3.489176e-01 3.489841e-01 3.490747e-01 3.491968e-01 3.493591e-01 3.495723e-01 3.498488e-01 3.502027e-01 3.506500e-01 3.512079e-01 3.518946e-01 3.527284e-01 3.537270e-01 3.549063e-01 3.562792e-01 3.578542e-01 3.596338e-01 3.616134e-01 3.637801e-01 3.661115e-01 3.685756e-01 3.711306e-01 3.737259e-01 3.763028e-01 3.787972e-01 3.811415e-01 3.832678e-01 3.851112e-01 3.866130e-01 3.877237e-01 3.884057e-01 3.886356e-01 3.884057e-01 3.877237e-01 3.866130e-01 3.851112e-01 3.832678e-01 3.811415e-01 3.787972e-01 3.763028e-01 3.737259e-01 3.711306e-01 3.685756e-01 3.661115e-01 3.637801e-01 3.616134e-01 3.596338e-01 3.578542e-01 3.562792e-01 3.549063e-01 3.537270e-01 3.527284e-01 3.518946e-01 3.512079e-01 3.506500e-01 3.502027e-01 3.498488e-01 3.495723e-01 3.493591e-01 3.491968e-01 3.490747e-01 3.489841e-01 3.489176e-01 3.488694e-01 3.488349e-01 3.488105e-01 3.487934e-01 3.487816e-01 3.487736e-01 3.487682e-01 3.487645e-01 3.487622e-01 3.487606e-01 3.487596e-01 3.487590e-01 3.487586e-01 3.487583e-01 3.487582e-01 3.487581e-01 3.487580e-01 3.487580e-01
724 3.492231e-01 3.492231e-01 3.492231e-01 3.492232e-01 3.492233e-01 3.492234e-01 3.492237e-01 3.492241e-01 3.492247e-01 3.492258e-01 3.492273e-01 3.492297e-01 3.492334e-01 3.492389e-01 3.492470e-01 3.492588e-01 3.492760e-01 3.493006e-01 3.493353e-01 3.493838e-01 3.494506e-01 3.495417e-01 3.496643e-01 3.498272e-01 3.500411e-01 3.503184e-01 3.506733e-01 3.511216e-01 3.516805e-01 3.523682e-01 3.532030e-01 3.542024e-01 3.553824e-01 3.567557e-01 3.583306e-01 3.601098e-01 3.620885e-01 3.642536e-01 3.665828e-01 3.690442e-01 3.715959e-01 3.741874e-01 3.767602e-01 3.792503e-01 3.815903e-01 3.837125e-01 3.855522e-01 3.870509e-01 3.881592e-01 3.888397e-01 3.890692e-01 3.888397e-01 3.881592e-01 3.870509e-01 3.855522e-01 3.837125e-01 3.815903e-01 3.792503e-01 3.767602e-01 3.741874e-01 3.715959e-01 3.690442e-01 3.665828e-01 3.642536e-01 3.620885e-01 3.601098e-01 3.583306e-01 3.567557e-01 3.553824e-01 3.542024e-01 3.532030e-01 3.523682e-01 3.516805e-01 3.511216e-01 3.506733e-01 3.503184e-01 3.500411e-01 3.498272e-01 3.496643e-01 3.495417e-01 3.494506e-01 3.493838e-01 3.493353e-01 3.493006e-01 3.492760e-01 3.492588e-01 3.492470e-01 3.492389e-01 3.492334e-01 3.492297e-01 3.492273e-01 3.492258e-01 3.492247e-01 3.492241e-01 3.492237e-01 3.492234e-01 3.492233e-01 3.492232e-01 3.492231e-01 3.492231e-01
725 3.496882e-01 3.496882e-01 3.496882e-01 3.496883e-01 3.496884e-01 3.496885e-01 3.496888e-01 3.496892e-01 3.496898e-01 3.496909e-01 3.496925e-01 3.496949e-01 3.496986e-01 3.497041e-01 3.497123e-01 3.497242e-01 3.497415e-01 3.497663e-01 3.498012e-01 3.498499e-01 3.499171e-01 3.500086e-01 3.501317e-01 3.502953e-01 3.505099e-01 3.507881e-01 3.511438e-01 3.515931e-01 3.521531e-01 3.528418e-01 3.536776e-01 3.546779e-01 3.558585e-01 3.572321e-01 3.588071e-01 3.605858e-01 3.625634e-01 3.647270e-01 3.670541e-01 3.695127e-01 3.720612e-01 3.746489e-01 3.772176e-01 3.797034e-01 3.820390e-01 3.841572e-01 3.859932e-01 3.874888e-01 3.885947e-01 3.892738e-01 3.895027e-01 3.892738e-01 3.885947e-01 3.874888e-01 3.859932e-01 3.841572e-01 3.820390e-01 3.797034e-01 3.772176e-01 3.746489e-01 3.720612e-01 3.695127e-01 3.670541e-01 3.647270e-01 3.625634e-01 3.605858e-01 3.588071e-01 3.572321e-01 3.558585e-01 3.546779e-01 3.536776e-01 3.528418e-01 3.521531e-01 3.515931e-01 3.511438e-01 3.507881e-01 3.505099e-01 3.502953e-01 3.501317e-01 3.500086e-01 3.499171e-01 3.498499e-01 3.498012e-01 3.497663e-01 3.497415e-01 3.497242e-01 3.497123e-01 3.497041e-01 3.496986e-01 3.496949e-01 3.496925e-01 3.496909e-01 3.496898e-01 3.496892e-01 3.496888e-01 3.496885e-01 3.496884e-01 3.496883e-01 3.496882e-01 3.496882e-01
726 3.501532e-01 3.501532e-01 3.501532e-01 3.501533e-01 3.501534e-01 3.501536e-01 3.501538e-01 3.501542e-01 3.501549e-01 3.501559e-01 3.501575e-01 3.501600e-01 3.501637e-01 3.501693e-01 3.501775e-01 3.501896e-01 3.502070e-01 3.502319e-01 3.502670e-01 3.503161e-01 3.503836e-01 3.504755e-01 3.505991e-01 3.507633e-01 3.509787e-01 3.512576e-01 3.516143e-01 3.520646e-01 3.526256e-01 3.533154e-01 3.541521e-01 3.551532e-01 3.563345e-01 3.577085e-01 3.592834e-01 3.610616e-01 3.630383e-01 3.652003e-01 3.675253e-01 3.699811e-01 3.725263e-01 3.751103e-01 3.776749e-01 3.801564e-01 3.824878e-01 3.846018e-01 3.864342e-01 3.879266e-01 3.890302e-01 3.897078e-01 3.899363e-01 3.897078e-01 3.890302e-01 3.879266e-01 3.864342e-01 3.846018e-01 3.824878e-01 3.801564e-01 3.776749e-01 3.751103e-01 3.725263e-01 3.699811e-01 3.675253e-01 3.652003e-01 3.630383e-01 3.610616e-01 3.592834e-01 3.577085e-01 3.563345e-01 3.551532e-01 3.541521e-01 3.533154e-01 3.526256e-01 3.520646e-01 3.516143e-01 3.512576e-01 3.509787e-01 3.507633e-01 3.505991e-01 3.504755e-01 3.503836e-01 3.503161e-01 3.502670e-01 3.502319e-01 3.502070e-01 3.501896e-01 3.501775e-01 3.501693e-01 3.501637e-01 3.501600e-01 3.501575e-01 3.501559e-01 3.501549e-01 3.501542e-01 3.501538e-01 3.501536e-01 3.501534e-01 3.501533e-01 3.501533e-01 3.501532e-01
727 3.506182e-01 3.506182e-01 3.506182e-01 3.506183e-01 3.506184e-01 3.506185e-01 3.506188e-01 3.506192e-01 3.506199e-01 3.506209e-01 3.506226e-01 3.506251e-01 3.506288e-01 3.506344e-01 3.506427e-01 3.506549e-01 3.506724e-01 3.506975e-01 3.507328e-01 3.507821e-01 3.508500e-01 3.509424e-01 3.510665e-01 3.512313e-01 3.514474e-01 3.517272e-01 3.520848e-01 3.525360e-01 3.530981e-01 3.537888e-01 3.546265e-01 3.556285e-01 3.568104e-01 3.581848e-01 3.597597e-01 3.615374e-01 3.635131e-01 3.656736e-01 3.679964e-01 3.704495e-01 3.729914e-01 3.755716e-01 3.781321e-01 3.806094e-01 3.829365e-01 3.850465e-01 3.868751e-01 3.883645e-01 3.894658e-01 3.901419e-01 3.903699e-01 3.901419e-01 3.894658e-01 3.883645e-01 3.868751e-01 3.850465e-01 3.829365e-01 3.806094e-01 3.781321e-01 3.755716e-01 3.729914e-01 3.704495e-01 3.679964e-01 3.656736e-01 3.635131e-01 3.615374e-01 3.597597e-01 3.581848e-01 3.568104e-01 3.556285e-01 3.546265e-01 3.537888e-01 3.530981e-01 3.525360e-01 3.520848e-01 3.517272e-01 3.514474e-01 3.512313e-01 3.510665e-01 3.509424e-01 3.508500e-01 3.507821e-01 3.507328e-01 3.506975e-01 3.506724e-01 3.506549e-01 3.506427e-01 3.506344e-01 3.506288e-01 3.506251e-01 3.506226e-01 3.506209e-01 3.506199e-01 3.506192e-01 3.506188e-01 3.506186e-01 3.506184e-01 3.506183e-01 3.506182e-01 3.506182e-01
728 3.510831e-01 3.510831e-01 3.510832e-01 3.510832e-01 3.510833e-01 3.510835e-01 3.510838e-01 3.510842e-01 3.510849e-01 3.510859e-01 3.510876e-01 3.510901e-01 3.510939e-01 3.510995e-01 3.511079e-01 3.511201e-01 3.511378e-01 3.511630e-01 3.511986e-01 3.512482e-01 3.513164e-01 3.514092e-01 3.515339e-01 3.516993e-01 3.519161e-01 3.521967e-01 3.525552e-01 3.530074e-01 3.535705e-01 3.542623e-01 3.551009e-01 3.561037e-01 3.572863e-01 3.586610e-01 3.602359e-01 3.620132e-01 3.639879e-01 3.661468e-01 3.684674e-01 3.709178e-01 3.734564e-01 3.760329e-01 3.785893e-01 3.810623e-01 3.833852e-01 3.854911e-01 3.873161e-01 3.888024e-01 3.899013e-01 3.905760e-01 3.908035e-01 3.905760e-01 3.899013e-01 3.888024e-01 3.873161e-01 3.854911e-01 3.833852e-01 3.810623e-01 3.785893e-01 3.760329e-01 3.734564e-01 3.709178e-01 3.684674e-01 3.661468e-01 3.639879e-01 3.620132e-01 3.602359e-01 3.586610e-01 3.572863e-01 3.561037e-01 3.551009e-01 3.542623e-01 3.535705e-01 3.530074e-01 3.525552e-01 3.521967e-01 3.519161e-01 3.516993e-01 3.515339e-01 3.514092e-01 3.513164e-01 3.512482e-01 3.511986e-01 3.511630e-01 3.511378e-01 3.511201e-01 3.511079e-01 3.510995e-01 3.510939e-01 3.510901e-01 3.510876e-01 3.510859e-01 3.510849e-01 3.510842e-01 3.510838e-01 3.510835e-01 3.510833e-01 3.510832e-01 3.510832e-01 3.510832e-01
729 3.515480e-01 3.515480e-01 3.515481e-01 3.515481e-01 3.515482e-01 3.515484e-01 3.515487e-01 3.515491e-01 3.515498e-01 3.515508e-01 3.515525e-01 3.515550e-01 3.515589e-01 3.515646e-01 3.515730e-01 3.515854e-01 3.516032e-01 3.516285e-01 3.516643e-01 3.517142e-01 3.517827e-01 3.518760e-01 3.520011e-01 3.521672e-01 3.523847e-01 3.526661e-01 3.530256e-01 3.534788e-01 3.540428e-01 3.547357e-01 3.555753e-01 3.565789e-01 3.577621e-01 3.591371e-01 3.607120e-01 3.624888e-01 3.644625e-01 3.666199e-01 3.689383e-01 3.713860e-01 3.739213e-01 3.764941e-01 3.790465e-01 3.815152e-01 3.838338e-01 3.859357e-01 3.877570e-01 3.892403e-01 3.903369e-01 3.910101e-01 3.912371e-01 3.910101e-01 3.903369e-01 3.892403e-01 3.877570e-01 3.859357e-01 3.838338e-01 3.815152e-01 3.790465e-01 3.764941e-01 3.739213e-01 3.713860e-01 3.689383e-01 3.666199e-01 3.644625e-01 3.624888e-01 3.607120e-01 3.591371e-01 3.577621e-01 3.565789e-01 3.555753e-01 3.547357e-01 3.540428e-01 3.534788e-01 3.530256e-01 3.526661e-01 3.523847e-01 3.521672e-01 3.520011e-01 3.518760e-01 3.517827e-01 3.517142e-01 3.516643e-01 3.516285e-01 3.516032e-01 3.515854e-01 3.515730e-01 3.515646e-01 3.515589e-01 3.515550e-01 3.515525e-01 3.515508e-01 3.515498e-01 3.515491e-01 3.515487e-01 3.515484e-01 3.515482e-01 3.515481e-01 3.515481e-01 3.515481e-01
730 3.520129e-01 3.520129e-01 3.520129e-01 3.520130e-01 3.520131e-01 3.520132e-01 3.520135e-01 3.520140e-01 3.520146e-01 3.520157e-01 3.520174e-01 3.520200e-01 3.520238e-01 3.520296e-01 3.520381e-01 3.520505e-01 3.520685e-01 3.520940e-01 3.521300e-01 3.521801e-01 3.522490e-01 3.523427e-01 3.524684e-01 3.526351e-01 3.528533e-01 3.531355e-01 3.534959e-01 3.539501e-01 3.545152e-01 3.552090e-01 3.560495e-01 3.570540e-01 3.582378e-01 3.596132e-01 3.611880e-01 3.629644e-01 3.649371e-01 3.670929e-01 3.694092e-01 3.718541e-01 3.743862e-01 3.769552e-01 3.795035e-01 3.819680e-01 3.842824e-01 3.863803e-01 3.881980e-01 3.896781e-01 3.907724e-01 3.914442e-01 3.916708e-01 3.914442e-01 3.907724e-01 3.896781e-01 3.881980e-01 3.863803e-01 3.842824e-01 3.819680e-01 3.795035e-01 3.769552e-01 3.743862e-01 3.718541e-01 3.694092e-01 3.670929e-01 3.649371e-01 3.629644e-01 3.611880e-01 3.596132e-01 3.582378e-01 3.570540e-01 3.560495e-01 3.552090e-01 3.545152e-01 3.539501e-01 3.534959e-01 3.531355e-01 3.528533e-01 3.526351e-01 3.524684e-01 3.523427e-01 3.522490e-01 3.521801e-01 3.521300e-01 3.520940e-01 3.520685e-01 3.520505e-01 3.520381e-01 3.520296e-01 3.520238e-01 3.520200e-01 3.520174e-01 3.520157e-01 3.520146e-01 3.520140e-01 3.520135e-01 3.520132e-01 3.520131e-01 3.520130e-01 3.520129e-01 3.520129e-01
